,Dimensiones_minimas,Dimensiones_rectas,Tasa,Cantidad_Aristas,Etiqueta
0,"(2.0, 3.0)","(4, 3)",3.0,5,No-Emisor
0,"(2.0, 3.0)","(4, 3)",3.0,10,Emisor
0,"(1.0, 0.0)","(2, 1)",3.0,2,No-Emisor
0,"(3.2773642539978027, 49.160465240478516)","(50, 5)",15.000000436482296,10,Emisor
0,"(1.0, 0.0)","(2, 1)",15.000000436482296,2,No-Emisor
0,"(0.0, 0.0)","(1, 1)",15.000000436482296,1,No-Emisor
0,"(16.54690170288086, 8.049844741821289)","(15, 13)",2.0555553844305696,14,Emisor
0,"(3.0, 35.0)","(36, 4)",11.666666666666666,10,Emisor
0,"(16.807226181030273, 8.403613090515137)","(15, 13)",2.0,13,Emisor
0,"(0.9429903030395508, 20.024677276611328)","(21, 2)",21.235295009996996,6,No-Emisor
0,"(21.585670471191406, 2.9104275703430176)","(22, 6)",7.416666434563551,8,No-Emisor
0,"(23.334524154663086, 11.31370735168457)","(18, 20)",2.0625002423444037,13,Emisor
0,"(23.482023239135742, 12.554744720458984)","(18, 20)",1.8703704266379755,9,Emisor
0,"(63.51316833496094, 29.12175941467285)","(50, 46)",2.180952305476439,13,Emisor
0,"(64.34522247314453, 29.67646026611328)","(49, 46)",2.168224306273432,12,Emisor
0,"(56.568546295166016, 41.29503631591797)","(47, 54)",1.3698630959518148,10,Emisor
0,"(56.568546295166016, 41.29503631591797)","(46, 54)",1.3698630959518148,9,Emisor
0,"(84.0, 72.0)","(73, 85)",1.1666666666666667,13,Emisor
0,"(3.0, 1.0)","(4, 2)",1.1666666666666667,6,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",1.1666666666666667,6,No-Emisor
0,"(2.0, 3.0)","(4, 3)",1.1666666666666667,5,No-Emisor
0,"(8.497057914733887, 20.57182502746582)","(14, 18)",2.4210527024647326,14,Emisor
0,"(1.5811387300491333, 3.1622774600982666)","(4, 3)",2.4210527024647326,8,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,11,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,12,Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(7.0, 0.0)","(8, 1)",1.6111111242745715,2,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.6111111242745715,1,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",1.6111111242745715,6,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.6111111242745715,1,No-Emisor
0,"(2.0, 0.0)","(3, 1)",1.6111111242745715,2,No-Emisor
0,"(2.0, 5.0)","(6, 3)",2.5,8,No-Emisor
0,"(2.0, 3.0)","(4, 3)",2.5,5,No-Emisor
0,"(1.0, 0.0)","(2, 1)",2.5,2,No-Emisor
0,"(9.0, 0.0)","(10, 1)",2.5,2,No-Emisor
0,"(1.921691656112671, 41.10960388183594)","(42, 5)",21.392403797493326,12,Emisor
0,"(2.0, 2.0)","(3, 3)",21.392403797493326,8,No-Emisor
0,"(14.849241256713867, 8.485281944274902)","(15, 12)",1.749999747118926,16,Emisor
0,"(2.0, 2.0)","(3, 3)",1.749999747118926,7,No-Emisor
0,"(16.099689483642578, 8.049844741821289)","(15, 12)",2.0,14,Emisor
0,"(2.3952455520629883, 17.11724281311035)","(18, 4)",7.146341550814084,14,Emisor
0,"(8.0, 20.0)","(21, 9)",2.5,8,No-Emisor
0,"(22.62741470336914, 11.31370735168457)","(18, 20)",2.0,14,Emisor
0,"(23.430034637451172, 12.28847885131836)","(18, 20)",1.9066667991162713,13,Emisor
0,"(64.06787109375, 29.953811645507812)","(50, 46)",2.1388887615362395,13,Emisor
0,"(64.34187316894531, 30.527938842773438)","(50, 46)",2.107638956574243,12,Emisor
0,"(58.668148040771484, 39.04225540161133)","(49, 54)",1.5026833731114357,12,Emisor
0,"(58.87767791748047, 39.04225540161133)","(48, 54)",1.5080501193343074,9,Emisor
0,"(84.0, 69.0)","(70, 85)",1.2173913043478262,12,Emisor
0,"(3.0, 1.0)","(4, 2)",1.2173913043478262,6,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",1.2173913043478262,6,No-Emisor
0,"(2.0, 3.0)","(4, 3)",1.2173913043478262,5,No-Emisor
0,"(8.497057914733887, 20.57182502746582)","(13, 18)",2.4210527024647326,14,Emisor
0,"(1.5811387300491333, 3.1622774600982666)","(4, 3)",2.4210527024647326,8,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,12,Emisor
0,"(11.0, 10.0)","(11, 12)",1.1,13,Emisor
0,"(2.0, 0.0)","(3, 1)",1.1,2,No-Emisor
0,"(19.0, 0.0)","(20, 1)",1.1,2,No-Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",1.1,6,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.1,2,No-Emisor
0,"(3.0, 0.0)","(4, 1)",1.1,2,No-Emisor
0,"(2.0, 4.0)","(5, 3)",1.1,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.1,8,No-Emisor
0,"(8.0, 0.0)","(9, 1)",1.1,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.1,2,No-Emisor
0,"(9.0, 0.0)","(10, 1)",1.1,2,No-Emisor
0,"(2.543994903564453, 50.15909957885742)","(51, 6)",19.716666691658183,7,No-Emisor
0,"(16.994115829467773, 8.049844741821289)","(16, 12)",2.1111110058034273,14,Emisor
0,"(16.994115829467773, 8.049844741821289)","(16, 12)",2.1111110058034273,14,Emisor
0,"(2.578218460083008, 34.13209915161133)","(35, 5)",13.238637330411644,8,No-Emisor
0,"(0.9135003685951233, 21.010507583618164)","(22, 2)",22.999999021270597,6,No-Emisor
0,"(21.581031799316406, 2.799426317214966)","(22, 6)",7.709090847151315,6,No-Emisor
0,"(23.33452033996582, 10.60660171508789)","(17, 21)",2.199999676312203,13,Emisor
0,"(23.60000228881836, 12.0)","(17, 21)",1.96666685740153,11,Emisor
0,"(64.34671783447266, 28.991374969482422)","(50, 46)",2.219512455073511,13,Emisor
0,"(64.62257385253906, 29.95380973815918)","(50, 46)",2.1574075023323047,12,Emisor
0,"(57.06446075439453, 40.696441650390625)","(48, 54)",1.4021977951933986,9,Emisor
0,"(57.4222297668457, 40.696441650390625)","(49, 54)",1.410988957219913,10,Emisor
0,"(84.0, 72.0)","(73, 85)",1.1666666666666667,14,Emisor
0,"(3.0, 1.0)","(4, 2)",1.1666666666666667,6,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.1666666666666667,4,No-Emisor
0,"(7.7794952392578125, 18.290088653564453)","(12, 17)",2.35106367329166,14,Emisor
0,"(2.0, 2.0)","(3, 3)",2.35106367329166,4,No-Emisor
0,"(7.878386974334717, 18.251596450805664)","(12, 17)",2.31666666162294,16,Emisor
0,"(0.0, 0.0)","(1, 1)",2.31666666162294,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.31666666162294,1,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,12,Emisor
0,"(11.0, 10.0)","(11, 12)",1.1,15,Emisor
0,"(4.0, 0.0)","(5, 1)",1.1,2,No-Emisor
0,"(8.0, 0.0)","(9, 1)",1.1,2,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.1,2,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.1,8,No-Emisor
0,"(1.4552137851715088, 4.123105525970459)","(5, 3)",1.1,8,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.1,1,No-Emisor
0,"(10.0, 0.0)","(11, 1)",1.1,2,No-Emisor
0,"(1.9236702919006348, 42.10700607299805)","(43, 5)",21.88888930202029,8,No-Emisor
0,"(2.0, 1.0)","(2, 3)",21.88888930202029,4,No-Emisor
0,"(15.55634880065918, 8.485280990600586)","(16, 12)",1.8333333707972004,14,Emisor
0,"(16.54690170288086, 8.049844741821289)","(16, 12)",2.0555553844305696,15,Emisor
0,"(3.0, 23.0)","(24, 4)",7.666666666666667,15,Emisor
0,"(8.0, 21.0)","(22, 9)",2.625,8,No-Emisor
0,"(23.33452033996582, 11.31370735168457)","(17, 21)",2.0624999051695814,11,Emisor
0,"(23.482023239135742, 12.554744720458984)","(17, 21)",1.8703704266379755,12,Emisor
0,"(63.28187942504883, 29.467941284179688)","(50, 47)",2.1474822015823234,12,Emisor
0,"(64.11827087402344, 29.91163444519043)","(49, 47)",2.1435896788426145,11,Emisor
0,"(57.69034957885742, 39.46131134033203)","(47, 54)",1.4619470975333282,11,Emisor
0,"(57.899871826171875, 39.46131134033203)","(48, 54)",1.4672566587262506,11,Emisor
0,"(84.0, 71.0)","(72, 85)",1.1830985915492958,12,Emisor
0,"(7.613509178161621, 19.126619338989258)","(13, 18)",2.5121949539184274,14,Emisor
0,"(0.0, 0.0)","(1, 1)",2.5121949539184274,1,No-Emisor
0,"(2.1213202476501465, 2.8284268379211426)","(4, 4)",2.5121949539184274,10,Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,11,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,12,Emisor
0,"(18.0, 0.0)","(19, 1)",1.6111111242745715,2,No-Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",1.6111111242745715,6,No-Emisor
0,"(2.0, 4.0)","(5, 3)",1.6111111242745715,5,No-Emisor
0,"(6.0, 0.0)","(7, 1)",1.6111111242745715,2,No-Emisor
0,"(2.796868324279785, 49.06370544433594)","(50, 5)",17.542372309204158,7,No-Emisor
0,"(0.821994960308075, 11.014732360839844)","(12, 2)",17.542372309204158,6,No-Emisor
0,"(15.652474403381348, 7.602630138397217)","(15, 12)",2.0588236068894434,13,Emisor
0,"(16.099689483642578, 7.602630615234375)","(15, 12)",2.1176472064000516,10,Emisor
0,"(3.4984869956970215, 35.043670654296875)","(36, 5)",10.016807464883815,12,Emisor
0,"(8.0, 20.0)","(21, 9)",2.5,8,No-Emisor
0,"(22.62741470336914, 10.60660171508789)","(17, 20)",2.133333117541469,11,Emisor
0,"(23.0, 12.0)","(17, 20)",1.9166666666666667,12,Emisor
0,"(64.06787109375, 29.67646026611328)","(50, 46)",2.158878468632841,13,Emisor
0,"(64.62257385253906, 30.23116111755371)","(50, 46)",2.1376146817932176,12,Emisor
0,"(56.71194076538086, 40.144412994384766)","(47, 54)",1.4126982196330407,10,Emisor
0,"(56.88572692871094, 40.144412994384766)","(47, 54)",1.4170272445300889,10,Emisor
0,"(84.0, 70.0)","(71, 85)",1.2,13,Emisor
0,"(7.822420120239258, 19.136991500854492)","(13, 17)",2.446428497408442,13,Emisor
0,"(2.0, 3.0)","(4, 3)",2.446428497408442,10,Emisor
0,"(13.435027122497559, 7.071067810058594)","(11, 13)",1.8999997572341525,11,Emisor
0,"(13.719886779785156, 8.231931686401367)","(11, 13)",1.6666667439004075,17,Emisor
0,"(11.0, 0.0)","(12, 1)",1.6666667439004075,2,No-Emisor
0,"(21.0, 0.0)","(22, 1)",1.6666667439004075,2,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.6666667439004075,8,No-Emisor
0,"(1.5811387300491333, 3.1622774600982666)","(4, 3)",1.6666667439004075,8,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.6666667439004075,2,No-Emisor
0,"(2.176433801651001, 49.162994384765625)","(50, 5)",22.588784619808568,10,Emisor
0,"(1.0, 0.0)","(2, 1)",22.588784619808568,2,No-Emisor
0,"(0.0, 0.0)","(1, 1)",22.588784619808568,1,No-Emisor
0,"(16.994115829467773, 8.049844741821289)","(16, 13)",2.1111110058034273,13,Emisor
0,"(3.0, 35.0)","(36, 4)",11.666666666666666,10,Emisor
0,"(16.994115829467773, 8.049844741821289)","(16, 13)",2.1111110058034273,11,Emisor
0,"(0.939552366733551, 19.02593421936035)","(20, 2)",20.249998715352014,6,No-Emisor
0,"(21.585670471191406, 2.9104275703430176)","(22, 6)",7.416666434563551,6,No-Emisor
0,"(22.62741470336914, 11.31370735168457)","(17, 20)",2.0,13,Emisor
0,"(22.90078353881836, 12.322250366210938)","(17, 20)",1.8584903615994532,8,No-Emisor
0,"(64.4000015258789, 28.60000228881836)","(50, 46)",2.2517481248963795,13,Emisor
0,"(64.62257385253906, 29.39910888671875)","(50, 46)",2.1981133544402347,12,Emisor
0,"(57.25230407714844, 40.54347610473633)","(48, 54)",1.4121212480461232,10,Emisor
0,"(57.43659210205078, 40.54347610473633)","(48, 54)",1.4166666901889298,10,Emisor
0,"(85.0, 73.0)","(74, 86)",1.1643835616438356,13,Emisor
0,"(8.076924324035645, 19.000001907348633)","(12, 17)",2.3523808253108975,15,Emisor
0,"(1.7888542413711548, 2.2360680103302)","(3, 3)",2.3523808253108975,6,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,12,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,15,Emisor
0,"(5.0, 0.0)","(6, 1)",1.6111111242745715,2,No-Emisor
0,"(3.0, 0.0)","(4, 1)",1.6111111242745715,2,No-Emisor
0,"(12.0, 0.0)","(13, 1)",1.6111111242745715,2,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.6111111242745715,8,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.6111111242745715,2,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(12.0, 0.0)","(13, 1)",1.6111111242745715,2,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.6111111242745715,4,No-Emisor
0,"(3.0598740577697754, 47.1619758605957)","(48, 5)",15.413044775761215,10,Emisor
0,"(2.0, 2.0)","(3, 3)",15.413044775761215,4,No-Emisor
0,"(16.099689483642578, 8.049844741821289)","(16, 13)",2.0,16,Emisor
0,"(2.7405011653900146, 25.079736709594727)","(26, 4)",9.151514703342775,20,Emisor
0,"(16.099689483642578, 8.049844741821289)","(16, 13)",2.0,19,Emisor
0,"(0.939552366733551, 20.02420997619629)","(21, 2)",21.312500170493404,6,No-Emisor
0,"(21.585670471191406, 2.9104275703430176)","(22, 6)",7.416666434563551,6,No-Emisor
0,"(23.334524154663086, 11.31370735168457)","(17, 20)",2.0625002423444037,14,Emisor
0,"(23.60000228881836, 12.399999618530273)","(17, 20)",1.9032260495839903,11,Emisor
0,"(64.65987396240234, 29.467941284179688)","(51, 47)",2.1942446993104325,13,Emisor
0,"(63.951541900634766, 30.4105224609375)","(50, 47)",2.102941242880023,12,Emisor
0,"(58.109405517578125, 39.25178909301758)","(48, 54)",1.4804269272891586,10,Emisor
0,"(58.31893539428711, 39.25178909301758)","(49, 54)",1.4857650247759369,11,Emisor
0,"(85.0, 70.0)","(71, 86)",1.2142857142857142,13,Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",1.2142857142857142,6,No-Emisor
0,"(2.0, 4.0)","(5, 3)",1.2142857142857142,5,No-Emisor
0,"(7.923077583312988, 19.923078536987305)","(12, 18)",2.514563100953075,14,Emisor
0,"(2.0, 3.0)","(4, 3)",2.514563100953075,10,Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,12,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,15,Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",1.6111111242745715,6,No-Emisor
0,"(0.9312660098075867, 17.02886390686035)","(18, 2)",18.285713993125086,6,No-Emisor
0,"(2.0, 3.0)","(4, 3)",18.285713993125086,5,No-Emisor
0,"(23.0, 0.0)","(24, 1)",18.285713993125086,2,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",18.285713993125086,6,No-Emisor
0,"(3.2172610759735107, 48.147979736328125)","(49, 5)",14.965518370858055,10,Emisor
0,"(2.0, 3.0)","(4, 3)",14.965518370858055,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",14.965518370858055,7,No-Emisor
0,"(16.54690170288086, 8.049844741821289)","(15, 13)",2.0555553844305696,13,Emisor
0,"(2.684377670288086, 26.076810836791992)","(27, 4)",9.71428540977002,12,Emisor
0,"(16.54690170288086, 8.049844741821289)","(15, 13)",2.0555553844305696,16,Emisor
0,"(0.9312660098075867, 20.022218704223633)","(21, 2)",21.499999455966957,6,No-Emisor
0,"(21.585670471191406, 2.9104275703430176)","(22, 6)",7.416666434563551,6,No-Emisor
0,"(22.62741470336914, 11.31370735168457)","(17, 20)",2.0,14,Emisor
0,"(22.90078353881836, 11.973506927490234)","(17, 20)",1.9126212293108507,11,Emisor
0,"(64.34671783447266, 28.991374969482422)","(50, 45)",2.219512455073511,11,Emisor
0,"(64.86618041992188, 29.99188995361328)","(50, 46)",2.16279069175856,12,Emisor
0,"(56.71194076538086, 40.31819152832031)","(46, 54)",1.4066092405346418,11,Emisor
0,"(56.418819427490234, 40.645286560058594)","(47, 54)",1.3880777871777146,11,Emisor
0,"(85.0, 70.0)","(71, 86)",1.2142857142857142,13,Emisor
0,"(2.0, 2.0)","(3, 3)",1.2142857142857142,8,No-Emisor
0,"(7.803003787994385, 19.036636352539062)","(12, 18)",2.4396548905728612,15,Emisor
0,"(0.0, 0.0)","(1, 1)",2.4396548905728612,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.4396548905728612,1,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,11,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,10,Emisor
0,"(2.0, 0.0)","(3, 1)",1.6111111242745715,2,No-Emisor
0,"(19.0, 0.0)","(20, 1)",1.6111111242745715,2,No-Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",1.6111111242745715,6,No-Emisor
0,"(2.0, 4.0)","(5, 3)",1.6111111242745715,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.6111111242745715,8,No-Emisor
0,"(2.3955953121185303, 49.077903747558594)","(50, 5)",20.486725574761977,7,No-Emisor
0,"(1.0, 0.0)","(2, 1)",20.486725574761977,2,No-Emisor
0,"(0.9312660098075867, 20.022218704223633)","(21, 2)",21.499999455966957,6,No-Emisor
0,"(16.54690170288086, 8.049844741821289)","(16, 12)",2.0555553844305696,15,Emisor
0,"(16.994115829467773, 8.049844741821289)","(16, 12)",2.1111110058034273,11,Emisor
0,"(2.7540063858032227, 35.12822723388672)","(36, 5)",12.755318003244701,10,Emisor
0,"(8.0, 21.0)","(22, 9)",2.625,8,No-Emisor
0,"(22.62741470336914, 11.31370735168457)","(17, 20)",2.0,13,Emisor
0,"(23.249526977539062, 12.322250366210938)","(17, 20)",1.8867922892795626,12,Emisor
0,"(64.28494262695312, 28.364423751831055)","(50, 47)",2.266393394394386,12,Emisor
0,"(65.17727661132812, 29.121761322021484)","(50, 47)",2.2380952817590036,12,Emisor
0,"(57.068016052246094, 40.54347610473633)","(48, 53)",1.4075758059033165,11,Emisor
0,"(57.25230407714844, 40.54347610473633)","(49, 53)",1.4121212480461232,11,Emisor
0,"(71.99998474121094, 84.99998474121094)","(73, 86)",1.1805555938202739,13,Emisor
0,"(6.513219356536865, 18.29448127746582)","(10, 18)",2.808823145055743,14,Emisor
0,"(7.75257682800293, 19.136991500854492)","(12, 18)",2.4684684751178656,15,Emisor
0,"(0.0, 0.0)","(1, 1)",2.4684684751178656,1,No-Emisor
0,"(2.0, 2.0)","(3, 3)",2.4684684751178656,6,No-Emisor
0,"(12.020814895629883, 7.071067810058594)","(11, 11)",1.6999999460520339,12,Emisor
0,"(10.0, 10.0)","(11, 11)",1.0,12,Emisor
0,"(2.0, 0.0)","(3, 1)",1.0,2,No-Emisor
0,"(15.0, 0.0)","(16, 1)",1.0,2,No-Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",1.0,6,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.0,4,No-Emisor
0,"(2.0, 4.0)","(5, 3)",1.0,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.0,4,No-Emisor
0,"(2.753504514694214, 41.07548141479492)","(42, 5)",14.91752826101921,8,No-Emisor
0,"(6.0, 2.0)","(7, 3)",3.0,6,No-Emisor
0,"(0.0, 0.0)","(1, 1)",3.0,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",3.0,1,No-Emisor
0,"(16.099689483642578, 8.049844741821289)","(15, 12)",2.0,16,Emisor
0,"(16.099689483642578, 8.049844741821289)","(15, 12)",2.0,16,Emisor
0,"(4.0, 28.0)","(29, 5)",7.0,11,Emisor
0,"(8.0, 21.0)","(22, 9)",2.625,10,Emisor
0,"(23.33452033996582, 11.31370735168457)","(17, 21)",2.0624999051695814,13,Emisor
0,"(23.482023239135742, 12.554744720458984)","(17, 21)",1.8703704266379755,12,Emisor
0,"(64.89991760253906, 28.84440803527832)","(51, 47)",2.2499999834686446,13,Emisor
0,"(65.45462036132812, 29.39910888671875)","(51, 47)",2.2264151139253645,11,Emisor
0,"(57.46202087402344, 39.419334411621094)","(47, 54)",1.4577115958884186,11,Emisor
0,"(57.65813446044922, 39.419334411621094)","(47, 54)",1.4626866567146095,10,Emisor
0,"(86.0, 70.0)","(71, 87)",1.2285714285714286,13,Emisor
0,"(2.0, 2.0)","(3, 3)",1.2285714285714286,8,No-Emisor
0,"(7.923077583312988, 19.538463592529297)","(12, 18)",2.4660194712317085,14,Emisor
0,"(0.0, 0.0)","(1, 1)",2.4660194712317085,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.4660194712317085,1,No-Emisor
0,"(12.727920532226562, 7.77817440032959)","(11, 12)",1.6363634803157967,12,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,13,Emisor
0,"(0.0, 0.0)","(1, 1)",1.6111111242745715,1,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.6111111242745715,2,No-Emisor
0,"(5.0, 2.0)","(6, 3)",2.5,6,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",2.5,6,No-Emisor
0,"(0.9575024843215942, 27.018220901489258)","(28, 2)",28.217389869888535,6,No-Emisor
0,"(2.0, 5.0)","(6, 3)",2.5,5,No-Emisor
0,"(2.0, 3.0)","(4, 3)",2.5,5,No-Emisor
0,"(6.0, 0.0)","(7, 1)",2.5,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",2.5,2,No-Emisor
0,"(11.0, 0.0)","(12, 1)",2.5,2,No-Emisor
0,"(1.3793892860412598, 49.039676666259766)","(50, 4)",35.551730872870436,4,No-Emisor
0,"(16.099689483642578, 8.049844741821289)","(15, 12)",2.0,12,Emisor
0,"(16.54690170288086, 8.049844741821289)","(15, 12)",2.0555553844305696,12,Emisor
0,"(2.7540063858032227, 35.12822723388672)","(36, 5)",12.755318003244701,10,Emisor
0,"(8.0, 21.0)","(22, 9)",2.625,8,No-Emisor
0,"(21.92030906677246, 11.31370735168457)","(17, 19)",1.9375000948304189,18,Emisor
0,"(22.668289184570312, 12.322250366210938)","(17, 19)",1.8396225130053705,15,Emisor
0,"(64.46376037597656, 28.855205535888672)","(50, 46)",2.2340426685160755,11,Emisor
0,"(65.07770538330078, 29.73226547241211)","(50, 46)",2.1887906740132164,12,Emisor
0,"(56.388851165771484, 40.4421501159668)","(48, 53)",1.3943089327367102,10,Emisor
0,"(56.55324935913086, 40.4421501159668)","(49, 53)",1.3983739538319775,10,Emisor
0,"(85.0, 70.0)","(71, 86)",1.2142857142857142,13,Emisor
0,"(8.398340225219727, 19.302635192871094)","(13, 17)",2.298386904463147,14,Emisor
0,"(0.0, 0.0)","(1, 1)",2.298386904463147,1,No-Emisor
0,"(2.0, 1.0)","(2, 3)",2.298386904463147,4,No-Emisor
0,"(12.727920532226562, 7.071067810058594)","(11, 12)",1.7999997842081357,12,Emisor
0,"(12.969194412231445, 8.049844741821289)","(11, 12)",1.6111111242745715,17,Emisor
0,"(5.0, 0.0)","(6, 1)",1.6111111242745715,2,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.6111111242745715,2,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.6111111242745715,4,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.6111111242745715,4,No-Emisor
0,"(0.9312660098075867, 17.02886390686035)","(18, 2)",18.285713993125086,6,No-Emisor
0,"(2.0, 2.0)","(3, 3)",18.285713993125086,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",18.285713993125086,4,No-Emisor
0,"(1.9100462198257446, 48.1663818359375)","(49, 5)",25.217390729074484,4,No-Emisor
0,"(6.0, 2.0)","(7, 3)",3.0,6,No-Emisor
0,"(0.9486832022666931, 3.1622774600982666)","(4, 2)",3.0,4,No-Emisor
0,"(16.54690170288086, 8.049844741821289)","(15, 13)",2.0555553844305696,14,Emisor
